schema_version,formula_id,monitor_id,architecture,construction,backend,workload_mode,timing_boundary,requested_device,effective_device,trace_profile,trace_length,batch_size,repetitions,timing_sample_count,latency_s_per_trace_median,latency_s_per_trace_ci95_low,latency_s_per_trace_ci95_high,latency_s_per_batch_p95,throughput_traces_s_median,throughput_traces_s_ci95_low,throughput_traces_s_ci95_high,compile_s_median,compile_s_ci95_low,compile_s_ci95_high,processed_cell_fraction_median,persistent_host_rss_delta_bytes_median,peak_runtime_host_rss_bytes_median,fallbacks
rq4.v1,nested_next_control,rulerunner_bounded_flat_default,rulerunner,bounded_default,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.008371047500077111,0.008327187667115746,0.008691507999780393,0.009250243750102527,119.45936276084784,115.05483283513826,120.08856290690106,0.1268870500025514,0.12498992700056988,0.13011373999688658,1.0,7159808.0,464723968.0,0
rq4.v1,nested_next_control,rulerunner_bounded_flat_default,rulerunner,bounded_default,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.001021500625029148,0.0009878218437506803,0.0011540065625013085,0.03930322169908322,978.9519218076498,866.5461986910201,1012.3282921170079,0.1268870500025514,0.12498992700056988,0.13011373999688658,1.0,7159808.0,464723968.0,0
rq4.v1,nested_next_control,rulerunner_bounded_flat_default,rulerunner,bounded_default,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,0.0016545008047046394,0.001529825375001792,0.0017504156328129739,0.31307044940149353,604.4119151568013,571.292886817383,653.6693771332094,0.1268870500025514,0.12498992700056988,0.13011373999688658,1.0,7159808.0,464723968.0,0
rq4.v1,nested_next_control,rulerunner_bounded_flat_default,rulerunner,bounded_default,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.008264059499803503,0.008233499500420294,0.010388261666472923,0.011180025900163551,121.0059051515514,96.26249627764,121.45503864413342,0.12725318200318725,0.1245638609980233,0.13382150100005674,1.0,7159808.0,467046400.0,0
rq4.v1,nested_next_control,rulerunner_bounded_flat_default,rulerunner,bounded_default,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.0010848154687437273,0.0010549016250251952,0.00109911175002253,0.03768360460089752,921.8157638902882,909.8255932388146,947.9556920543336,0.12725318200318725,0.1245638609980233,0.13382150100005674,1.0,7159808.0,467046400.0,0
rq4.v1,nested_next_control,rulerunner_bounded_flat_default,rulerunner,bounded_default,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,0.0017926745156273682,0.0015354050546818598,0.0020585068124887584,0.2950922744992567,557.8257465494443,485.7890165498109,651.2939350764367,0.12725318200318725,0.1245638609980233,0.13382150100005674,1.0,7159808.0,467046400.0,0
rq4.v1,nested_next_control,rulerunner_bounded_flat_default,rulerunner,bounded_default,flat_cilp,deployment,end_to_end,cpu,cpu,fixed_horizon_balanced,64,1,5,35,0.008015143500112268,0.007889594500132565,0.008168474333312284,0.008401171449865309,124.76382986605205,122.42188188335825,126.74922646318483,0.12911923399951775,0.12448457199934637,0.13101170000300044,1.0,7159808.0,459976704.0,0
rq4.v1,nested_next_control,rulerunner_bounded_flat_default,rulerunner,bounded_default,flat_cilp,deployment,end_to_end,cpu,cpu,fixed_horizon_balanced,64,64,5,35,0.0008472658281561962,0.0008419260624918934,0.0008663310312613248,0.10552759599886484,1180.2671213309534,1154.2931788372643,1187.7527547255715,0.12911923399951775,0.12448457199934637,0.13101170000300044,1.0,7159808.0,459976704.0,0
rq4.v1,nested_next_control,rulerunner_bounded_flat_exact,rulerunner,bounded_exact_online,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.008657986000495535,0.008332635999977356,0.008783626833367938,0.00919686581667823,115.50030225768043,113.84818810848392,120.01004244067754,0.16866633700192324,0.16268738099824986,0.17206656700000167,1.0,7430144.0,464031744.0,0
rq4.v1,nested_next_control,rulerunner_bounded_flat_exact,rulerunner,bounded_exact_online,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.0010337383437217795,0.0010119284999063893,0.001074638031241193,0.034945601799699945,967.3627819586231,930.5458870137073,988.2121119155229,0.16866633700192324,0.16268738099824986,0.17206656700000167,1.0,7430144.0,464031744.0,0
rq4.v1,nested_next_control,rulerunner_bounded_flat_exact,rulerunner,bounded_exact_online,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,0.0019034021484287678,0.0017604000156268285,0.001960891804685616,0.29796581459995647,525.3750505774548,509.97204313387755,568.0527102494534,0.16866633700192324,0.16268738099824986,0.17206656700000167,1.0,7430144.0,464031744.0,0
rq4.v1,nested_next_control,rulerunner_bounded_flat_exact,rulerunner,bounded_exact_online,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.00842031316703166,0.008138917500521833,0.0086449433335171,0.00893071606678859,118.76042852127333,115.67455811108955,122.86646227042898,0.16538773000138463,0.16102306099855923,0.17782462400282384,1.0,7430144.0,707989504.0,0
rq4.v1,nested_next_control,rulerunner_bounded_flat_exact,rulerunner,bounded_exact_online,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.0010783428750755775,0.0010483825936944413,0.0011201371562492568,0.03699374759926286,927.3488267170247,892.7478161232217,953.8502508669628,0.16538773000138463,0.16102306099855923,0.17782462400282384,1.0,7430144.0,707989504.0,0
rq4.v1,nested_next_control,rulerunner_bounded_flat_exact,rulerunner,bounded_exact_online,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,0.0019158183671947882,0.001753632437498709,0.002108070367171422,0.33004960509970255,521.9701497403623,474.36746684209857,570.2449262550986,0.16538773000138463,0.16102306099855923,0.17782462400282384,1.0,7430144.0,707989504.0,0
rq4.v1,nested_next_control,rulerunner_bounded_flat_exact,rulerunner,bounded_exact_online,flat_cilp,deployment,end_to_end,cpu,cpu,fixed_horizon_balanced,64,1,5,35,0.008018315499915237,0.007960196166701886,0.008230984333446637,0.008518154366356612,124.7144740077353,121.49215203052886,125.62504479262422,0.15776212100172415,0.1575750820011308,0.17054268200081424,1.0,7430144.0,459816960.0,0
rq4.v1,nested_next_control,rulerunner_bounded_flat_exact,rulerunner,bounded_exact_online,flat_cilp,deployment,end_to_end,cpu,cpu,fixed_horizon_balanced,64,64,5,35,0.0008490194375099236,0.0008274487187236446,0.0008639184999879035,0.05796750130284636,1177.8293356073036,1157.5165944634846,1208.5341089687336,0.15776212100172415,0.1575750820011308,0.17054268200081424,1.0,7430144.0,459816960.0,0
rq4.v1,nested_next_control,rulerunner_original_flat,rulerunner,original,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.007973454499733634,0.007757725333552419,0.00835170150033567,0.008657913050046772,125.41615431973764,119.73608012209347,128.90376457064892,0.05556006999904639,0.053409983000165084,0.06182695999814314,1.0,5169152.0,456007680.0,0
rq4.v1,nested_next_control,rulerunner_original_flat,rulerunner,original,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.00029447239063529196,0.0002865640624918342,0.0003049539374918216,0.010016134666693688,3395.904104431011,3279.183762061831,3489.621103583062,0.05556006999904639,0.053409983000165084,0.06182695999814314,1.0,5169152.0,456007680.0,0
rq4.v1,nested_next_control,rulerunner_original_flat,rulerunner,original,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,0.00010603579687540332,0.00010508838280998134,0.00010935358203312262,0.015346138149652688,9430.777430522294,9144.647860708443,9515.799684615753,0.05556006999904639,0.053409983000165084,0.06182695999814314,1.0,5169152.0,456007680.0,0
rq4.v1,nested_next_control,rulerunner_original_flat,rulerunner,original,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.0078014863332403666,0.007673004750358814,0.00821884733340994,0.009023170600024362,128.18070266164878,121.67156286441292,130.3270403883481,0.056219406997115584,0.053421806998812826,0.06317219900302007,1.0,5222400.0,457641984.0,0
rq4.v1,nested_next_control,rulerunner_original_flat,rulerunner,original,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.00034123849218303803,0.0003224469921860873,0.0003471224687245922,0.0114315038001223,2930.501754367168,2880.82763318154,3101.284937472421,0.056219406997115584,0.053421806998812826,0.06317219900302007,1.0,5222400.0,457641984.0,0
rq4.v1,nested_next_control,rulerunner_original_flat,rulerunner,original,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,0.00014533833984842204,0.00014290894922908137,0.00015399641016244914,0.020557986450330645,6880.496922167486,6493.657864784711,6997.462408019051,0.056219406997115584,0.053421806998812826,0.06317219900302007,1.0,5222400.0,457641984.0,0
rq4.v1,nested_next_control,rulerunner_original_flat,rulerunner,original,flat_cilp,deployment,end_to_end,cpu,cpu,fixed_horizon_balanced,64,1,5,35,0.00783203583341674,0.007634997833520174,0.007922096999512481,0.008424300599835987,127.68072328440155,126.22920421973362,130.97580664786415,0.053886679001152515,0.05273819699868909,0.05548296499910066,1.0,5165056.0,454918144.0,0
rq4.v1,nested_next_control,rulerunner_original_flat,rulerunner,original,flat_cilp,deployment,end_to_end,cpu,cpu,fixed_horizon_balanced,64,64,5,35,0.0002070734648356165,0.00020160851953221481,0.00020837282421837244,0.015008869899884297,4829.203977408894,4799.090302447554,4960.107848221221,0.053886679001152515,0.05273819699868909,0.05548296499910066,1.0,5165056.0,454918144.0,0
rq4.v1,nested_next_control,rulerunner_progression_flat,rulerunner,progression,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.004400361999917853,0.004217720833366911,0.004470667666585844,0.00464610203319656,227.25403046809973,223.68023628195098,237.09487647662127,0.05768508199980715,0.053902042000117945,0.05895944499934558,1.0,4825088.0,455262208.0,0
rq4.v1,nested_next_control,rulerunner_progression_flat,rulerunner,progression,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.00016677998750083133,0.00016357218437406117,0.00017012800000202333,0.005673633639889885,5995.92322187346,5877.927207679553,6113.508869657042,0.05768508199980715,0.053902042000117945,0.05895944499934558,1.0,4825088.0,455262208.0,0
rq4.v1,nested_next_control,rulerunner_progression_flat,rulerunner,progression,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,6.444299479350472e-05,6.131651952993404e-05,6.63410468746406e-05,0.008817740400263573,15517.590441044975,15073.624054947768,16308.818694639234,0.05768508199980715,0.053902042000117945,0.05895944499934558,1.0,4825088.0,455262208.0,0
rq4.v1,nested_next_control,rulerunner_progression_flat,rulerunner,progression,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.004348828833220371,0.00423107483311469,0.004653220916528274,0.0051187692917361955,229.94696695374083,214.90490521264377,236.3465642756911,0.05603630800032988,0.05434377200072049,0.062286510998092126,1.0,4825088.0,457162752.0,0
rq4.v1,nested_next_control,rulerunner_progression_flat,rulerunner,progression,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.00020461691796924697,0.00020153599609784578,0.00021351111328726802,0.007119947862565822,4887.1814213832295,4683.596954761565,4961.892760410402,0.05603630800032988,0.05434377200072049,0.062286510998092126,1.0,4825088.0,457162752.0,0
rq4.v1,nested_next_control,rulerunner_progression_flat,rulerunner,progression,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,0.00010285241992136207,0.0001014313750005158,0.00010660517382632406,0.014528024974879372,9722.66866219162,9380.407761720375,9858.882421685743,0.05603630800032988,0.05434377200072049,0.062286510998092126,1.0,4825088.0,457162752.0,0
rq4.v1,nested_next_control,rulerunner_progression_flat,rulerunner,progression,flat_cilp,deployment,end_to_end,cpu,cpu,fixed_horizon_balanced,64,1,5,35,0.004309047583471208,0.004216054000001653,0.004559414750171224,0.004733008511972175,232.0698438875064,219.3263948980395,237.18861285922998,0.054602381998847704,0.0539568620006321,0.056976667001436,1.0,4829184.0,454447104.0,0
rq4.v1,nested_next_control,rulerunner_progression_flat,rulerunner,progression,flat_cilp,deployment,end_to_end,cpu,cpu,fixed_horizon_balanced,64,64,5,35,0.00013111142969535194,0.00012961819270647842,0.00013729759115221896,0.009302547833491796,7627.100111131282,7283.448978295045,7714.966387970777,0.054602381998847704,0.0539568620006321,0.056976667001436,1.0,4829184.0,454447104.0,0
rq4.v1,nested_next_control,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,5.975384497840296e-05,5.7466236994829904e-05,6.0192742204554356e-05,6.276506320958157e-05,16735.32473703464,16613.298603371106,17401.52222060351,0.06803127499733819,0.06404030699923169,0.06851351099976455,1.0,0.0,442916864.0,0
rq4.v1,nested_next_control,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,5.7987321876377486e-05,5.731508300854671e-05,5.950467773629953e-05,0.001959725817758746,17245.14889878668,16805.40149182208,17447.414319383992,0.06803127499733819,0.06404030699923169,0.06851351099976455,1.0,0.0,442916864.0,0
rq4.v1,nested_next_control,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,5.709313671786731e-05,5.510548730569553e-05,6.002105859437279e-05,0.007978172587445442,17515.24014071292,16660.819109474254,18147.013099667172,0.06803127499733819,0.06404030699923169,0.06851351099976455,1.0,0.0,442916864.0,0
rq4.v1,nested_next_control,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,core_native,cuda,cpu,uniform_bernoulli_p0.5,64,1,5,35,8.853712335478217e-05,8.667829042498834e-05,8.912125955178969e-05,9.698051123626084e-05,11294.697208456195,11220.667268721501,11536.914204202067,0.09873273500124924,0.0982697779982118,0.10419093499876908,1.0,0.0,442732544.0,0
rq4.v1,nested_next_control,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,core_native,cuda,cpu,uniform_bernoulli_p0.5,64,32,5,35,8.766654687204007e-05,8.533278835123134e-05,8.883136718509376e-05,0.002973123698572765,11406.85969369389,11257.284804773373,11718.824842380416,0.09873273500124924,0.0982697779982118,0.10419093499876908,1.0,0.0,442732544.0,0
rq4.v1,nested_next_control,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,core_native,cuda,cpu,uniform_bernoulli_p0.5,64,128,5,35,8.583687890251213e-05,8.57211816409631e-05,8.71314589829808e-05,0.012346818500282096,11650.004203155315,11476.91099945116,11665.728129932073,0.09873273500124924,0.0982697779982118,0.10419093499876908,1.0,0.0,442732544.0,0
rq4.v1,nested_next_control,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,9.902356713716116e-05,9.888799804258497e-05,0.00010425173374043392,0.00010569814429724335,10098.606108734333,9592.166615567286,10112.450649161303,0.06737711300229421,0.06415904000095907,0.07719703199836658,1.0,0.0,444645376.0,0
rq4.v1,nested_next_control,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,9.744459201657365e-05,9.608064757079167e-05,0.000103746894094709,0.0034903973555628904,10262.242155315476,9638.842769472354,10407.923190392798,0.06737711300229421,0.06415904000095907,0.07719703199836658,1.0,0.0,444645376.0,0
rq4.v1,nested_next_control,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,9.914367772978494e-05,9.464731836317242e-05,0.00010717469140786307,0.013893542199639342,10086.371848394505,9330.561038840866,10565.539703543289,0.06737711300229421,0.06415904000095907,0.07719703199836658,1.0,0.0,444645376.0,0
rq4.v1,nested_next_control,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,end_to_end,cuda,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.0001508277927469848,0.000144954179237209,0.00015220412868021573,0.00017752996825159395,6630.077797912951,6570.124008271959,6898.731759665643,0.10087873800148373,0.09861536199969123,0.10613457600265974,1.0,0.0,432082944.0,0
rq4.v1,nested_next_control,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,end_to_end,cuda,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.000145297164067415,0.00014168351822263503,0.0001485384921882845,0.00506957004169332,6882.446787027584,6732.261686973498,7057.983966975224,0.10087873800148373,0.09861536199969123,0.10613457600265974,1.0,0.0,432082944.0,0
rq4.v1,nested_next_control,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,end_to_end,cuda,cpu,uniform_bernoulli_p0.5,64,128,5,35,0.00014551108593252593,0.0001405027773415668,0.00014756829688167272,0.019832146199223643,6872.328617379049,6776.523285362896,7117.297030854897,0.10087873800148373,0.09861536199969123,0.10613457600265974,1.0,0.0,432082944.0,0
rq4.v1,nested_next_control,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,deployment,end_to_end,cpu,cpu,fixed_horizon_balanced,64,1,5,35,4.4295514489872934e-05,4.268152577461694e-05,4.5410579108851626e-05,4.735420859537278e-05,22575.649284503175,22021.300314249365,23429.340489854476,0.06710124600067502,0.06547730400052387,0.07873311699950136,0.046875,0.0,442540032.0,0
rq4.v1,nested_next_control,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,deployment,end_to_end,cpu,cpu,fixed_horizon_balanced,64,64,5,35,4.2168362214893435e-05,4.193530255427256e-05,4.3085174996804196e-05,0.0029039703365097837,23714.461446330733,23209.839581112858,23846.256950353527,0.06710124600067502,0.06547730400052387,0.07873311699950136,0.046875,0.0,442540032.0,0
rq4.v1,nested_next_control,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,deployment,end_to_end,cuda,cpu,fixed_horizon_balanced,64,1,5,35,6.541533718159445e-05,6.447482039478758e-05,6.671640603135128e-05,7.262589909038336e-05,15286.934885376766,14988.816986485774,15509.930758656976,0.10009327000079793,0.09854552099932334,0.10613794500022777,0.046875,0.0,442298368.0,0
rq4.v1,nested_next_control,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,deployment,end_to_end,cuda,cpu,fixed_horizon_balanced,64,64,5,35,6.422560044581717e-05,6.304326339139672e-05,6.595688616276416e-05,0.004602159257254762,15570.11523533568,15161.419196356,15862.123027985037,0.10009327000079793,0.09854552099932334,0.10613794500022777,0.046875,0.0,442298368.0,0
