schema_version,run_id,cell_id,formula_id,formula_family,monitor_id,monitor_name,architecture,construction,backend,requested_device,effective_device,workload_mode,timing_boundary,boundary_detail,trace_profile,trace_seed,repetition,trace_length,batch_size,early_termination,warmup_iterations,measurement_blocks,inner_iterations,status,median_duration_s_per_batch,p95_duration_s_per_batch,median_duration_s_per_trace,median_duration_s_per_cell,throughput_traces_s,throughput_cells_s,offered_traces,offered_cells,processed_traces,processed_cells,processed_cell_fraction,semantic_decision_indices_json,strata_counts_json,timing_samples_json,persistent_tensor_bytes,persistent_host_rss_delta_bytes,peak_runtime_host_rss_bytes,peak_runtime_gpu_allocated_bytes,peak_runtime_gpu_reserved_bytes,warnings_json,failure_reason
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_original_flat::r1::l64::b128,atomic_control,repair_control,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,2411,1,64,128,False,2,7,2,success,0.016501386500749504,0.017195515600360523,0.0001289170820371055,2.0143294068297735e-06,7756.923940554096,496443.1321954621,128,8192,128,8192,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{""uniform_bernoulli_p0.5"": 128}","[0.01644321999992826, 0.016816004999782308, 0.01735816300060833, 0.01680365050015098, 0.016321898001478985, 0.01642040149999957, 0.016501386500749504]",156,5279744,457650176,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_original_flat::r2::l64::b1,atomic_control,repair_control,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,3527,2,64,1,False,2,7,6,success,0.007434544999947927,0.007667266766657121,0.007434544999947927,0.00011616476562418636,134.50722270253314,8608.462252962121,1,64,1,64,1.0,[0],"{""uniform_bernoulli_p0.5"": 1}","[0.00720485383377915, 0.00764828416686214, 0.007521396666561486, 0.007675402166569256, 0.007378444500015273, 0.007210364333635273, 0.007434544999947927]",156,4993024,457773056,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_original_flat::r2::l64::b32,atomic_control,repair_control,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,3527,2,64,32,False,2,7,3,success,0.011149821332461821,0.023491440400296888,0.0003484319166394319,5.4442486974911235e-06,2870.001145833121,183680.07333331974,32,2048,32,2048,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{""uniform_bernoulli_p0.5"": 32}","[0.02831309100050324, 0.011149821332461821, 0.011440485666147046, 0.012240922333148774, 0.010346832333501274, 0.009778231999613732, 0.010105831666199569]",156,4993024,457773056,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_original_flat::r2::l64::b128,atomic_control,repair_control,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,3527,2,64,128,False,2,7,2,success,0.01673856400157092,0.018061001599926386,0.00013077003126227282,2.043281738473013e-06,7647.012012977168,489408.7688305387,128,8192,128,8192,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{""uniform_bernoulli_p0.5"": 128}","[0.01673856400157092, 0.01645019750139909, 0.017469874499511207, 0.01809847699951206, 0.016534376500203507, 0.017973559000893147, 0.016644745499434066]",156,4993024,457773056,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_original_flat::r3::l64::b1,atomic_control,repair_control,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,4637,3,64,1,False,2,7,4,success,0.007244680749863619,0.007975227825318143,0.007244680749863619,0.00011319813671661905,138.03230736134577,8834.06767112613,1,64,1,64,1.0,[0],"{""uniform_bernoulli_p0.5"": 1}","[0.0081608722503006, 0.00716666125026677, 0.007542057500359078, 0.007448519999343262, 0.007088538499374408, 0.007078054999510641, 0.007244680749863619]",156,5054464,457654272,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_original_flat::r3::l64::b32,atomic_control,repair_control,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,4637,3,64,32,False,2,7,4,success,0.00972367350004788,0.010538098775487014,0.00030386479687649626,4.747887451195254e-06,3290.937319094726,210619.98842206245,32,2048,32,2048,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{""uniform_bernoulli_p0.5"": 32}","[0.010449088000314077, 0.010545124250711524, 0.01052170599996316, 0.009705911749733787, 0.009485579999818583, 0.00972367350004788, 0.009577499499755504]",156,5054464,457654272,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_original_flat::r3::l64::b128,atomic_control,repair_control,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,4637,3,64,128,False,2,7,2,success,0.01643565549966297,0.017174216648709262,0.00012840355859111696,2.0063056029862025e-06,7787.946151744587,498428.55371165357,128,8192,128,8192,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{""uniform_bernoulli_p0.5"": 128}","[0.016640680498312577, 0.01740287499887927, 0.01630463549918204, 0.016283368999211234, 0.016585045499596163, 0.01643565549966297, 0.016363063499738928]",156,5054464,457654272,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_original_flat::r4::l64::b1,atomic_control,repair_control,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,5741,4,64,1,False,2,7,4,success,0.0074438800002099015,0.007880102299532154,0.0074438800002099015,0.00011631062500327971,134.33854387386714,8597.666807927497,1,64,1,64,1.0,[0],"{""uniform_bernoulli_p0.5"": 1}","[0.007917830749647692, 0.0075882585006183945, 0.0074438800002099015, 0.007102158499947109, 0.006980557250244601, 0.007070265750371618, 0.007792069249262568]",156,5165056,457613312,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_original_flat::r4::l64::b32,atomic_control,repair_control,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,5741,4,64,32,False,2,7,4,success,0.009637602750444785,0.010204302650527098,0.0003011750859513995,4.7058607179906176e-06,3320.3277649644947,212500.97695772766,32,2048,32,2048,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{""uniform_bernoulli_p0.5"": 32}","[0.009790274500119267, 0.010309457750736328, 0.009958940750038892, 0.00955805949979549, 0.009637602750444785, 0.009458780000386469, 0.009483246500167297]",156,5165056,457613312,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_original_flat::r4::l64::b128,atomic_control,repair_control,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,5741,4,64,128,False,2,7,2,success,0.016267271999822697,0.016903872399780084,0.00012708806249861482,1.9857509765408565e-06,7868.559645489122,503587.8173113038,128,8192,128,8192,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{""uniform_bernoulli_p0.5"": 128}","[0.016210409499763045, 0.016830486500111874, 0.01601313599894638, 0.016003527000066242, 0.016267271999822697, 0.01693532349963789, 0.016528332000234514]",156,5165056,457613312,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_default::r0::l64::b1,atomic_control,repair_control,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,1301,0,64,1,False,2,7,6,success,0.007273561166584841,0.007485508183405425,0.007273561166584841,0.00011364939322788814,137.4842360017618,8798.991104112754,1,64,1,64,1.0,[0],"{""uniform_bernoulli_p0.5"": 1}","[0.007273561166584841, 0.007236161500259186, 0.007281110333375788, 0.007178666499991475, 0.0072896571661355365, 0.0072015233333028545, 0.007569444333663948]",168,7159808,461107200,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_default::r0::l64::b32,atomic_control,repair_control,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,1301,0,64,32,False,2,7,2,success,0.01882529900103691,0.019964022349995503,0.0005882905937824034,9.192040527850054e-06,1699.8401989916558,108789.77273546597,32,2048,32,2048,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{""uniform_bernoulli_p0.5"": 32}","[0.01780226349910663, 0.018093402999511454, 0.018944068000564585, 0.019241538000642322, 0.01773391299866489, 0.020273658499718294, 0.01882529900103691]",168,7159808,461107200,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_default::r0::l64::b128,atomic_control,repair_control,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,1301,0,64,128,False,2,7,1,success,0.04892674700022326,0.05143997400082299,0.0003822402109392442,5.972503295925691e-06,2616.15594430212,167433.9804353357,128,8192,128,8192,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{""uniform_bernoulli_p0.5"": 128}","[0.04908876199988299, 0.049601116003032075, 0.05222805599987623, 0.04858959699777188, 0.04892674700022326, 0.0487470640000538, 0.04806710300181294]",168,7159808,461107200,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_default::r1::l64::b1,atomic_control,repair_control,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,2411,1,64,1,False,2,7,6,success,0.007992516999972091,0.008066748916523162,0.007992516999972091,0.00012488307812456392,125.11703134362953,8007.49000599229,1,64,1,64,1.0,[0],"{""uniform_bernoulli_p0.5"": 1}","[0.007260817666974617, 0.008071827666450796, 0.007954799833290357, 0.00805489850002535, 0.008019942166962815, 0.007975782666714318, 0.007992516999972091]",168,7159808,460615680,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_default::r1::l64::b32,atomic_control,repair_control,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,2411,1,64,32,False,2,7,2,success,0.0181975590003276,0.018985073450312483,0.0005686737187602375,8.885526855628711e-06,1758.4776067726402,112542.56683344897,32,2048,32,2048,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{""uniform_bernoulli_p0.5"": 32}","[0.017899063999720966, 0.0181975590003276, 0.018807729498803383, 0.01827016300012474, 0.019061078000959242, 0.01746986000034667, 0.017528637999930652]",168,7159808,460615680,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_default::r1::l64::b128,atomic_control,repair_control,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,2411,1,64,128,False,2,7,1,success,0.048753371000202606,0.04962519829823577,0.00038088571093908286,5.95133923342317e-06,2625.4594784731516,168029.4066222817,128,8192,128,8192,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{""uniform_bernoulli_p0.5"": 128}","[0.048753371000202606, 0.04878828000073554, 0.047739565998199396, 0.0479198989996803, 0.049401779997424455, 0.04972094899858348, 0.048178940000070725]",168,7159808,460615680,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_default::r2::l64::b1,atomic_control,repair_control,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,3527,2,64,1,False,2,7,6,success,0.008301892666471153,0.00854945674988509,0.008301892666471153,0.00012971707291361176,120.45446022672628,7709.085454510482,1,64,1,64,1.0,[0],"{""uniform_bernoulli_p0.5"": 1}","[0.008381442166864872, 0.008301892666471153, 0.008331331333465641, 0.008063544000227315, 0.007853166666488201, 0.007845299833813138, 0.008621462999750898]",168,7159808,460201984,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_default::r2::l64::b32,atomic_control,repair_control,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,3527,2,64,32,False,2,7,2,success,0.019317647000207216,0.01952682429964625,0.0006036764687564755,9.43244482431993e-06,1656.5164483881883,106017.05269684405,32,2048,32,2048,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{""uniform_bernoulli_p0.5"": 32}","[0.01938128400070127, 0.019317647000207216, 0.01956088750011986, 0.01944734349854116, 0.018398538501060102, 0.019174999999449938, 0.019201393999537686]",168,7159808,460201984,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_default::r2::l64::b128,atomic_control,repair_control,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,3527,2,64,128,False,2,7,1,success,0.04994638800053508,0.05335423289980099,0.0003902061562541803,6.096971191471567e-06,2562.747880760241,164015.86436865543,128,8192,128,8192,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{""uniform_bernoulli_p0.5"": 128}","[0.051083510003081756, 0.049114075998659246, 0.04994638800053508, 0.04889729600108694, 0.04987445100050536, 0.05406179700003122, 0.05170324999926379]",168,7159808,460201984,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_default::r3::l64::b1,atomic_control,repair_control,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,4637,3,64,1,False,2,7,6,success,0.007762829667020317,0.008712594183452892,0.007762829667020317,0.00012129421354719246,128.81900581284296,8244.41637202195,1,64,1,64,1.0,[0],"{""uniform_bernoulli_p0.5"": 1}","[0.007533212499765796, 0.007762829667020317, 0.007843278833509734, 0.007949794500139737, 0.009039508333444246, 0.007321195500480826, 0.007236761166495853]",168,7159808,710606848,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_default::r3::l64::b32,atomic_control,repair_control,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,4637,3,64,32,False,2,7,2,success,0.017757666999386856,0.01849302764985623,0.0005549270937308393,8.670735839544363e-06,1802.03852235234,115330.46543054975,32,2048,32,2048,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{""uniform_bernoulli_p0.5"": 32}","[0.018234462000691565, 0.01759638000112318, 0.017523634000099264, 0.017757666999386856, 0.017453849999583326, 0.01848377399983292, 0.01849699349986622]",168,7159808,710606848,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_default::r3::l64::b128,atomic_control,repair_control,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,4637,3,64,128,False,2,7,1,success,0.050019165999401594,0.051774839999052344,0.00039077473437032495,6.105855224536327e-06,2559.019076838093,163777.22091763795,128,8192,128,8192,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{""uniform_bernoulli_p0.5"": 128}","[0.04912845600119908, 0.04832574399915757, 0.05233028099974035, 0.05037225799969747, 0.050019165999401594, 0.049082309000368696, 0.050478810997447]",168,7159808,710606848,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_default::r4::l64::b1,atomic_control,repair_control,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,5741,4,64,1,False,2,7,6,success,0.00761235366614225,0.007779410466658495,0.00761235366614225,0.00011894302603347266,131.3654151997348,8407.386572783027,1,64,1,64,1.0,[0],"{""uniform_bernoulli_p0.5"": 1}","[0.0076815418330321945, 0.007390740500341053, 0.007289824499821407, 0.00761235366614225, 0.007821354166784053, 0.007466340833464831, 0.007658803333470132]",168,7159808,461008896,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::atomic_control::rulerunner_bounded_flat_default::r4::l64::b32,atomic_control,repair_control,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,5741,4,64,32,False,2,7,2,success,0.017890243500005454,0.019607301399446442,0.0005590701093751704,8.735470458987038e-06,1788.6844301470935,114475.80352941398,32,2048,32,2048,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{""uniform_bernoulli_p0.5"": 32}","[0.018822064499545377, 0.017830417498771567, 0.017890243500005454, 0.017697730500003672, 0.01994383149940404, 0.01815309499943396, 0.017665747000137344]",168,7159808,461008896,,,[],
