schema_version,run_id,cell_id,panel,formula_id,formula_family,parameters_json,tree_shape,monitor_id,monitor_name,backend,requested_device,effective_device,trace_seed,repetition,trace_length,batch_size,warmup_iterations,inner_iterations,status,duration_s_per_batch,duration_s_per_trace,duration_s_per_cell,throughput_traces_s,estimated_scan_stack_bytes,warnings_json,failure_reason
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k2::deepdfa_dense::r3::l32::b32,linear_state,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,4517,3,32,32,2,20,success,0.002611493699987477,8.160917812460866e-05,2.5502868163940207e-06,12253.523720985217,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k2::deepdfa_dense::r4::l32::b32,linear_state,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,5623,4,32,32,2,40,success,0.0025363599250340487,7.926124765731402e-05,2.476913989291063e-06,12616.505916277014,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k2::deepdfa_factored::r0::l32::b32,linear_state,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,1201,0,32,32,2,19,success,0.0029285787369237944,9.151808552886857e-05,2.859940172777143e-06,10926.802000076354,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k2::deepdfa_factored::r1::l32::b32,linear_state,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,2309,1,32,32,2,30,success,0.003223674699984258,0.00010073983437450807,3.148119824203377e-06,9926.559897670897,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k2::deepdfa_factored::r2::l32::b32,linear_state,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,3413,2,32,32,2,18,success,0.0030836376667543342,9.636367708607294e-05,3.0113649089397795e-06,10377.354105186238,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k2::deepdfa_factored::r3::l32::b32,linear_state,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,4517,3,32,32,2,16,success,0.003413289062336844,0.00010666528319802637,3.333290099938324e-06,9375.12159550056,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k2::deepdfa_factored::r4::l32::b32,linear_state,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,5623,4,32,32,2,32,success,0.003136964312488999,9.803013476528122e-05,3.063441711415038e-06,10200.944866538777,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k6::symbolic_guarded::r0::l32::b32,linear_state,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,1201,0,32,32,2,53,success,0.0009955181132064131,3.110994103770041e-05,9.721856574281378e-07,32144.066065189756,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k6::symbolic_guarded::r1::l32::b32,linear_state,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,2309,1,32,32,2,48,success,0.0010625745416443049,3.320545442638453e-05,1.0376704508245165e-06,30115.534248054617,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k6::symbolic_guarded::r2::l32::b32,linear_state,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,3413,2,32,32,2,49,success,0.001060839877547031,3.315124617334472e-05,1.0359764429170224e-06,30164.778565822082,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k6::symbolic_guarded::r3::l32::b32,linear_state,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,4517,3,32,32,2,46,success,0.0010990486738908498,3.434527105908906e-05,1.073289720596533e-06,29116.089905930796,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k6::symbolic_guarded::r4::l32::b32,linear_state,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,5623,4,32,32,2,46,success,0.0011193992825650164,3.498122758015676e-05,1.0931633618798988e-06,28586.76121953061,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k6::deepdfa_dense::r0::l32::b32,linear_state,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,1201,0,32,32,2,32,success,0.0030453934374463643,9.516854492019888e-05,2.974017028756215e-06,10507.673526358149,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k6::deepdfa_dense::r1::l32::b32,linear_state,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,2309,1,32,32,2,15,success,0.003363386666751467,0.00010510583333598334,3.2845572917494794e-06,9514.219794094402,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k6::deepdfa_dense::r2::l32::b32,linear_state,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,3413,2,32,32,2,30,success,0.0031606763333305327,9.877113541657915e-05,3.0865979817680984e-06,10124.415354570743,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k6::deepdfa_dense::r3::l32::b32,linear_state,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,4517,3,32,32,2,17,success,0.0030557692942452643,9.549279044516451e-05,2.984149701411391e-06,10471.994747857294,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k6::deepdfa_dense::r4::l32::b32,linear_state,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,5623,4,32,32,2,16,success,0.003387579625041326,0.00010586186328254144,3.30818322757942e-06,9446.272425141779,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k6::deepdfa_factored::r0::l32::b32,linear_state,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,1201,0,32,32,2,26,success,0.003704330499973506,0.00011576032812417207,3.617510253880377e-06,8638.538057073705,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k6::deepdfa_factored::r1::l32::b32,linear_state,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,2309,1,32,32,2,26,success,0.003720480961559448,0.00011626503004873275,3.6332821890228984e-06,8601.03850298622,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k6::deepdfa_factored::r2::l32::b32,linear_state,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,3413,2,32,32,2,14,success,0.003672551428670496,0.000114767232145953,3.586476004561031e-06,8713.288464849178,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k6::deepdfa_factored::r3::l32::b32,linear_state,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,4517,3,32,32,2,26,success,0.0037309834616070683,0.00011659323317522089,3.6435385367256527e-06,8576.827083070599,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k6::deepdfa_factored::r4::l32::b32,linear_state,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,5623,4,32,32,2,12,success,0.00418516766664349,0.00013078648958260905,4.087077799456533e-06,7646.049704303495,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k10::symbolic_guarded::r0::l32::b32,linear_state,boundedresp_k10,bounded_response,"{""deadline"": 10}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,1201,0,32,32,2,47,success,0.0011017941063247681,3.4431065822649004e-05,1.0759708069577814e-06,29043.538911949476,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k10::symbolic_guarded::r1::l32::b32,linear_state,boundedresp_k10,bounded_response,"{""deadline"": 10}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,2309,1,32,32,2,45,success,0.0011540518889281278,3.6064121529003995e-05,1.1270037977813748e-06,27728.389257887953,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k10::symbolic_guarded::r2::l32::b32,linear_state,boundedresp_k10,bounded_response,"{""deadline"": 10}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,3413,2,32,32,2,45,success,0.0011515101556142326,3.598469236294477e-05,1.124521636342024e-06,27789.59425063058,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k10::symbolic_guarded::r3::l32::b32,linear_state,boundedresp_k10,bounded_response,"{""deadline"": 10}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,4517,3,32,32,2,49,success,0.0010392576734783669,3.2476802296198964e-05,1.0149000717562176e-06,30791.208779721474,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k10::symbolic_guarded::r4::l32::b32,linear_state,boundedresp_k10,bounded_response,"{""deadline"": 10}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,5623,4,32,32,2,68,success,0.001079891941170739,3.374662316158559e-05,1.0545819737995497e-06,29632.59450321295,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k10::deepdfa_dense::r0::l32::b32,linear_state,boundedresp_k10,bounded_response,"{""deadline"": 10}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,1201,0,32,32,2,14,success,0.004091606357178534,0.0001278626986618292,3.9957093331821625e-06,7820.8892074521,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k10::deepdfa_dense::r1::l32::b32,linear_state,boundedresp_k10,bounded_response,"{""deadline"": 10}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,2309,1,32,32,2,13,success,0.0048771968462320864,0.0001524124014447527,4.762887545148522e-06,6561.145881311276,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k10::deepdfa_dense::r2::l32::b32,linear_state,boundedresp_k10,bounded_response,"{""deadline"": 10}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,3413,2,32,32,2,12,success,0.004379110250132119,0.00013684719531662873,4.276474853644648e-06,7307.420496899924,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k10::deepdfa_dense::r3::l32::b32,linear_state,boundedresp_k10,bounded_response,"{""deadline"": 10}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,4517,3,32,32,2,14,success,0.004293314785692408,0.00013416608705288776,4.192690220402742e-06,7453.448348730658,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k10::deepdfa_dense::r4::l32::b32,linear_state,boundedresp_k10,bounded_response,"{""deadline"": 10}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,5623,4,32,32,2,10,success,0.005301974599933601,0.00016568670624792504,5.177709570247657e-06,6035.487231568546,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k10::deepdfa_factored::r0::l32::b32,linear_state,boundedresp_k10,bounded_response,"{""deadline"": 10}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,1201,0,32,32,2,13,success,0.004007640922981619,0.0001252387788431756,3.913711838849237e-06,7984.747290231912,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k10::deepdfa_factored::r1::l32::b32,linear_state,boundedresp_k10,bounded_response,"{""deadline"": 10}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,2309,1,32,32,2,18,success,0.003986876777869636,0.00012458989930842613,3.893434353388317e-06,8026.332837178632,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k10::deepdfa_factored::r2::l32::b32,linear_state,boundedresp_k10,bounded_response,"{""deadline"": 10}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,3413,2,32,32,2,16,success,0.004186095750128516,0.00013081549219151611,4.0879841309848786e-06,7644.354527489626,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k10::deepdfa_factored::r3::l32::b32,linear_state,boundedresp_k10,bounded_response,"{""deadline"": 10}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,4517,3,32,32,2,22,success,0.004393165227322077,0.0001372864133538149,4.290200417306716e-06,7284.041993454934,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k10::deepdfa_factored::r4::l32::b32,linear_state,boundedresp_k10,bounded_response,"{""deadline"": 10}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,5623,4,32,32,2,24,success,0.0039745589582101575,0.00012420496744406742,3.881405232627107e-06,8051.207778387164,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k14::symbolic_guarded::r0::l32::b32,linear_state,boundedresp_k14,bounded_response,"{""deadline"": 14}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,1201,0,32,32,2,48,success,0.0010455876250337799,3.267461328230562e-05,1.0210816650720507e-06,30604.79985975941,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k14::symbolic_guarded::r1::l32::b32,linear_state,boundedresp_k14,bounded_response,"{""deadline"": 14}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,2309,1,32,32,2,92,success,0.0010486615760980742,3.277067425306482e-05,1.0240835704082756e-06,30515.087735995447,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k14::symbolic_guarded::r2::l32::b32,linear_state,boundedresp_k14,bounded_response,"{""deadline"": 14}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,3413,2,32,32,2,50,success,0.0010548764000122902,3.296488750038407e-05,1.0301527343870021e-06,30335.307529514525,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k14::symbolic_guarded::r3::l32::b32,linear_state,boundedresp_k14,bounded_response,"{""deadline"": 14}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,4517,3,32,32,2,49,success,0.0010438637755400197,3.2620742985625616e-05,1.0193982183008005e-06,30655.341003135694,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k14::symbolic_guarded::r4::l32::b32,linear_state,boundedresp_k14,bounded_response,"{""deadline"": 14}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,5623,4,32,32,2,86,success,0.00110823876744943,3.463246148279469e-05,1.082264421337334e-06,28874.644110895704,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k14::deepdfa_dense::r0::l32::b32,linear_state,boundedresp_k14,bounded_response,"{""deadline"": 14}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,1201,0,32,32,2,18,success,0.00439777466676282,0.00013743045833633814,4.294701823010567e-06,7276.407370720301,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k14::deepdfa_dense::r1::l32::b32,linear_state,boundedresp_k14,bounded_response,"{""deadline"": 14}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,2309,1,32,32,2,13,success,0.004371073769177131,0.00013659605528678535,4.268626727712042e-06,7320.855627203039,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k14::deepdfa_dense::r2::l32::b32,linear_state,boundedresp_k14,bounded_response,"{""deadline"": 14}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,3413,2,32,32,2,12,success,0.004736926583063905,0.00014802895572074704,4.625904866273345e-06,6755.435077759214,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k14::deepdfa_dense::r3::l32::b32,linear_state,boundedresp_k14,bounded_response,"{""deadline"": 14}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,4517,3,32,32,2,11,success,0.006941310636400224,0.000216915957387507,6.778623668359594e-06,4610.080383406563,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k14::deepdfa_dense::r4::l32::b32,linear_state,boundedresp_k14,bounded_response,"{""deadline"": 14}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,5623,4,32,32,2,13,success,0.004917615999987062,0.0001536754999995957,4.802359374987365e-06,6507.218131729723,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k14::deepdfa_factored::r0::l32::b32,linear_state,boundedresp_k14,bounded_response,"{""deadline"": 14}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,1201,0,32,32,2,18,success,0.00405802249992525,0.00012681320312266407,3.962912597583252e-06,7885.614237128909,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k14::deepdfa_factored::r1::l32::b32,linear_state,boundedresp_k14,bounded_response,"{""deadline"": 14}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,2309,1,32,32,2,24,success,0.004079475541705809,0.00012748361067830652,3.983862833697079e-06,7844.145570393441,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k14::deepdfa_factored::r2::l32::b32,linear_state,boundedresp_k14,bounded_response,"{""deadline"": 14}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,3413,2,32,32,2,22,success,0.0043247242726713675,0.00013514763352098024,4.223363547530632e-06,7399.315651685167,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k14::deepdfa_factored::r3::l32::b32,linear_state,boundedresp_k14,bounded_response,"{""deadline"": 14}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,4517,3,32,32,2,20,success,0.004261811300057161,0.0001331816031267863,4.161925097712072e-06,7508.544547613077,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,linear_state::boundedresp_k14::deepdfa_factored::r4::l32::b32,linear_state,boundedresp_k14,bounded_response,"{""deadline"": 14}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,5623,4,32,32,2,22,success,0.004230089409082377,0.00013219029403382427,4.1309466885570085e-06,7564.85192282063,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,exponential_state::kthlast_k2::symbolic_guarded::r0::l16::b8,exponential_state,kthlast_k2,kth_from_last,"{""temporal_depth"": 2}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,1201,0,16,8,2,474,success,0.00012537894092580276,1.5672367615725345e-05,9.79522975982834e-07,63806.56863846275,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,exponential_state::kthlast_k2::symbolic_guarded::r1::l16::b8,exponential_state,kthlast_k2,kth_from_last,"{""temporal_depth"": 2}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,2309,1,16,8,2,484,success,0.00011514589049293437,1.4393236311616796e-05,8.995772694760497e-07,69477.07786836648,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,exponential_state::kthlast_k2::symbolic_guarded::r2::l16::b8,exponential_state,kthlast_k2,kth_from_last,"{""temporal_depth"": 2}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,3413,2,16,8,2,550,success,0.00011134975818012291,1.3918719772515364e-05,8.699199857822103e-07,71845.68813395126,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,exponential_state::kthlast_k2::symbolic_guarded::r3::l16::b8,exponential_state,kthlast_k2,kth_from_last,"{""temporal_depth"": 2}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,4517,3,16,8,2,538,success,0.00010101257435239369,1.2626571794049211e-05,7.891607371280757e-07,79198.06074925982,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,exponential_state::kthlast_k2::symbolic_guarded::r4::l16::b8,exponential_state,kthlast_k2,kth_from_last,"{""temporal_depth"": 2}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,5623,4,16,8,2,870,success,0.00011385395861917908,1.4231744827397385e-05,8.894840517123366e-07,70265.45319129882,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,exponential_state::kthlast_k2::deepdfa_dense::r0::l16::b8,exponential_state,kthlast_k2,kth_from_last,"{""temporal_depth"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,1201,0,16,8,2,100,success,0.0005250183699899935,6.562729624874919e-05,4.1017060155468245e-06,15237.562068832895,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,exponential_state::kthlast_k2::deepdfa_dense::r1::l16::b8,exponential_state,kthlast_k2,kth_from_last,"{""temporal_depth"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,2309,1,16,8,2,108,success,0.0005023571296381609,6.279464120477012e-05,3.924665075298132e-06,15924.925770959517,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,exponential_state::kthlast_k2::deepdfa_dense::r2::l16::b8,exponential_state,kthlast_k2,kth_from_last,"{""temporal_depth"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,3413,2,16,8,2,111,success,0.0005274683243368525,6.593354054210657e-05,4.12084628388166e-06,15166.787522374574,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,exponential_state::kthlast_k2::deepdfa_dense::r3::l16::b8,exponential_state,kthlast_k2,kth_from_last,"{""temporal_depth"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,4517,3,16,8,2,117,success,0.0004668373247766748,5.835466559708435e-05,3.647166599817772e-06,17136.590361164956,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,exponential_state::kthlast_k2::deepdfa_dense::r4::l16::b8,exponential_state,kthlast_k2,kth_from_last,"{""temporal_depth"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,5623,4,16,8,2,107,success,0.0004895373831884435,6.119217289855544e-05,3.824510806159715e-06,16341.959316558392,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,exponential_state::kthlast_k2::deepdfa_factored::r0::l16::b8,exponential_state,kthlast_k2,kth_from_last,"{""temporal_depth"": 2}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,1201,0,16,8,2,124,success,0.0007570750967715867,9.463438709644834e-05,5.914649193528021e-06,10566.983426234186,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,exponential_state::kthlast_k2::deepdfa_factored::r1::l16::b8,exponential_state,kthlast_k2,kth_from_last,"{""temporal_depth"": 2}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,2309,1,16,8,2,108,success,0.000757653731482235,9.470671643527937e-05,5.919169777204961e-06,10558.913217980475,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,exponential_state::kthlast_k2::deepdfa_factored::r2::l16::b8,exponential_state,kthlast_k2,kth_from_last,"{""temporal_depth"": 2}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,3413,2,16,8,2,70,success,0.0007553312429081416,9.44164053635177e-05,5.901025335219856e-06,10591.37970938256,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,exponential_state::kthlast_k2::deepdfa_factored::r3::l16::b8,exponential_state,kthlast_k2,kth_from_last,"{""temporal_depth"": 2}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,4517,3,16,8,2,69,success,0.000727891318830729,9.098641485384113e-05,5.68665092836507e-06,10990.651753961087,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,exponential_state::kthlast_k2::deepdfa_factored::r4::l16::b8,exponential_state,kthlast_k2,kth_from_last,"{""temporal_depth"": 2}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,5623,4,16,8,2,122,success,0.0007882736393438507,9.853420491798134e-05,6.1583878073738334e-06,10148.76002533727,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,exponential_state::kthlast_k4::symbolic_guarded::r0::l16::b8,exponential_state,kthlast_k4,kth_from_last,"{""temporal_depth"": 4}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,1201,0,16,8,2,456,success,0.00011232066667058429,1.4040083333823037e-05,8.775052083639398e-07,71224.64847419859,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,exponential_state::kthlast_k4::symbolic_guarded::r1::l16::b8,exponential_state,kthlast_k4,kth_from_last,"{""temporal_depth"": 4}",canonical,symbolic_guarded,SymbolicDFAMonitor,guarded_edges,cpu,cpu,2309,1,16,8,2,432,success,0.00011577780324606229,1.4472225405757786e-05,9.045140878598616e-07,69097.87347577859,,[],
